1,1,-2.3127554913061696,-2.3127554913061696,0.0,-0.0,-2.3127554913061696,8.41001996838607
1,2,-2.3127554913061696,-2.3127554913061696,0.0,-0.0,-2.3127554913061696,null
2,2,-2.3127554913061696,-2.3127554913061696,0.0,-0.0,-2.3127554913061696,8.41001996838607
2,3,-2.3127554913061696,-2.3127554913061696,0.0,-0.0,-2.3127554913061696,null
3,3,-4.205041487670195,-4.205041487670195,0.0,-0.0,-4.205041487670195,15.291059955164345
3,4,-4.205041487670195,-4.205041487670195,0.0,-0.0,-4.205041487670195,null
4,4,-5.676819484842246,-5.676819484842246,0.0,-0.0,-5.676819484842246,20.642979944880896
4,5,-5.676819484842246,-5.676819484842246,0.0,-0.0,-5.676819484842246,null
5,5,-6.728089482822293,-6.728089482822293,0.0,-0.0,-6.728089482822293,24.465779937535608
5,6,-6.728089482822293,-6.728089482822293,0.0,-0.0,-6.728089482822293,null
6,6,-7.3588514816103245,-7.3588514816103245,0.0,-0.0,-7.3588514816103245,26.75945993312845
6,7,-7.3588514816103245,-7.3588514816103245,0.0,-0.0,-7.3588514816103245,null
7,7,-7.358851481610394,-7.358851481610394,0.0,-0.0,-7.358851481610394,26.759459933128703
7,8,-7.358851481610394,-7.358851481610394,0.0,-0.0,-7.358851481610394,null
8,8,-6.728089482822358,-6.728089482822358,0.0,-0.0,-6.728089482822358,24.465779937535846
8,9,-6.728089482822358,-6.728089482822358,0.0,-0.0,-6.728089482822358,null
9,9,-5.6768194848422615,-5.6768194848422615,0.0,-0.0,-5.6768194848422615,20.64297994488095
9,10,-5.6768194848422615,-5.6768194848422615,0.0,-0.0,-5.6768194848422615,null
10,10,-4.205041487670177,-4.205041487670177,0.0,-0.0,-4.205041487670177,15.291059955164277
10,11,-4.205041487670177,-4.205041487670177,0.0,-0.0,-4.205041487670177,null
11,11,-2.3127554913060813,-2.3127554913060813,0.0,-0.0,-2.3127554913060813,8.410019968385749
11,12,-2.3127554913060813,-2.3127554913060813,0.0,-0.0,-2.3127554913060813,null
12,12,-2.312755491306104,-2.312755491306104,0.0,-0.0,-2.312755491306104,8.410019968385832
12,13,-2.312755491306104,-2.312755491306104,0.0,-0.0,-2.312755491306104,null
13,14,4.205041487670077,4.205041487670077,0.0,-0.0,4.205041487670077,15.291059955163917
13,15,4.205041487670077,4.205041487670077,0.0,-0.0,4.205041487670077,null
14,15,5.676819484842124,5.676819484842124,0.0,-0.0,5.676819484842124,20.642979944880448
