1,1,141.37138031854585,1.4210854715202004E-14,0.0,68.79114267559281,2.055081145914801
1,4,141.37138031854585,1.4210854715202004E-14,-0.0,68.79114267559281,2.055081145914801
2,4,0.08126381111248515,6.029898802495381E-14,0.0,68.79114267559281,0.0011813121275759482
2,2,0.08126381111248515,6.029898802495381E-14,-0.0,68.79114267559281,0.0011813121275759482
3,2,0.08126381111252534,2.0115853427427055E-14,0.0,68.79114267559281,0.0011813121275765326
3,5,0.08126381111252534,2.0115853427427055E-14,-0.0,68.79114267559281,0.0011813121275765326
4,5,141.371380318546,0.0,0.0,68.79114267559281,2.0550811459148033
4,3,141.371380318546,0.0,-0.0,68.79114267559281,2.0550811459148033
5,1,-99.96466168894626,-0.07310613807725315,6.071333808884174E-14,null,null
5,2,-99.96466168894626,-0.07310613807725315,-0.07310613807719246,null,null
6,2,-99.9646616889463,0.07310613807716218,-0.07310613807716215,null,null
6,3,-99.9646616889463,0.07310613807716218,2.7755575615628914E-17,null,null
7,4,99.90719949704355,2.0847990520222977E-17,-1.1575259442679146E-17,137.58228535118565,0.7261632501744352
7,5,99.90719949704355,2.0847990520222977E-17,9.272731077543835E-18,137.58228535118565,0.7261632501744352
